one-meter智能高速破壁冷熱調理機,one meter,936240,4980,https://market.icook.tw//products/blender-onemeter,"品名：one-meter 智能高速破壁冷熱調理機,內容物：主機x1、量杯x1、蒸籠x1、攪拌棒x1、濾網x1、清潔刷x1,型號：OJE-18021CM,尺寸：D20.5xW20.5xH52cm,材質：<code>壺體</code> 高硼矽玻璃／<code>刀片</code> 304 不鏽鋼／<code>壺底</code> PTC 不鏽鋼,可用容量：<code>冷</code> 1750ml／<code>熱</code> 1200ml,馬達轉速：32000 RPM,刀片數：8 重刀片設計,重量：5kg,額定電壓／頻率：110V／60Hz,總額定消耗功率：1200W,產地：台灣品牌，中國製造"
日本BRUNO冰淇淋機,日本 BRUNO,,4980,https://market.icook.tw//products/bruno-icecream,"品名：日本BRUNO 冰淇淋機,尺寸：W15.4 x D20 x H20.4cm,檔位：綿軟、醇厚,容量：500ml,重量：2.5kg,功率：60W,材質：<code>主機</code> ABS／<code>透明蓋</code> 食用級透明PC／<code>固定環</code> 食用級POM／<code>攪拌器</code> 食用級POM／<code>內膽</code> 鋁／<code>旋鈕</code> ABS／<code>冷凍劑</code> 環戊烷,內容物：主機、挖杓、專屬創意食譜,產地：日本品牌，日本設計，中國製造,注意事項：主機勿直接浸水清洗。"
日本麗克特質感美型氣炸烤箱,日本 recolte,755400,4680,https://market.icook.tw//products/recolte-oven,"<span style=""color: #1f497d;"">品名：recolte Clair 經典快煮壺</span>,顏色：經典紅／簡約白,尺寸：W23.6 x D13.5 x H20 cm,重量：770g,容量：800ml,內容：主機、上蓋、加熱底座、使用說明書、保固卡,材質： <code>壺身、壺蓋</code> 304不鏽鋼,電壓：110V/ 60 HZ／1000W,產地：日本設計，中國製造,商品驗證識別號碼：R39578,本商品已投保新光產險 3200 萬產品責任險"
Driver 咖啡/茶兩用冷萃壺,Driver,501402,1450,https://market.icook.tw//products/drivercoldbrew,"品名：Driver 拎杯,容量：250ml／330ml,材質：304不鏽鋼、陶瓷塗層、美國Tritan、食品級矽膠,產地：台灣品牌，台灣設計，中國製造"
one-meter 玻啵鍋,one meter,5135159,2880,https://market.icook.tw//products/one-meter,"品名：one-meter 玻啵鍋,內容物：主機、玻璃內鍋、烤架、說明書,尺寸：D23xW19xH22cm,容量：2L,重量：2.55kg,額定電壓／頻率：110V／60Hz,總額定消耗功率：700W,溫度範圍：120～180°C,產地：台灣品牌，中國製造,認證：<a href=""https://imgur.com/4rtBQvn"" rel=""nofollow noopener"" target=""_blank"">符合 BSMI 合格檢驗</a>"
太空鍋｜法國 智能溫控萬用壓力鍋,法國 THOMSON,1301840,3780,https://market.icook.tw//products/thomson-pressurecooker,"品名：太空鍋｜法國 智能溫控萬用壓力鍋,內容物：含 主機、內鍋、量米杯、湯勺、飯勺、說明書,顏色：白色／紫色,型號：TM-SAPO1P,尺寸：D26.4xW26.8xH28.4cm,材質：<code>本體</code> 聚丙烯合成樹脂 / <code>內鍋</code> 鋁合金（陶瓷不沾塗層）,內鍋容量 : 4L,工作壓力值：0～70kPa,電壓：110V／60Hz,功率：900W,產地：法國品牌，中國製造"
日本Toffy 單片熱壓三明治機,日本TOFFY,613020,1380,https://market.icook.tw//products/toffy-onetoast,"品名：日本Toffy 單片熱壓三明治機,型號：K-HS3,顏色：蘋果綠／蜜糖粉,尺寸：W16.7 x D22 x H9.6cm,重量：750g,材質：金屬合金、不沾塗層、樹脂,電壓：110V／60Hz／500W,產地：日本品牌，日本設計，中國製造,商品驗證識別號碼 : R39578,本商品已投保新光產險 3200 萬產品責任險"
日本麗克特乾濕兩用無線吸塵器,日本 recolte,927960,2280,https://market.icook.tw//products/recolte-cordlesscleaner,"品名：日本麗克特無線乾濕兩用吸塵器,內容物：主機、底座、吸水吸頭、狹縫除塵吸頭、布料吸頭、小格柵吸頭、專用USB 充電線,型號：RSC-2,顏色：奶油白,尺寸：<code>主機</code> 8.5 x D8.5 x H37cm／<code>主機+底座</code> W12 x D12 x H39cm,重量：660g,電壓 : DC5V 2A,功率：38W,電池 : 鋰離子充電電池 2000mAh,材質：ABS ,使用時間 : Hi 模式約 15分鐘 / Lo 模式約 20分鐘,吸力：3.8Kpa／3Kpa,容量：集塵盒 約200ml (液體最多約 75ml),產地：日本品牌，日本設計，中國製造,保固：機體原廠 1 年保固,產品責任險：本商品已投保新光產險 3200 萬產品責任險"
WOKY ZETA純鈦濾芯陶瓷環保杯,WOKY,183819,1650,https://market.icook.tw//products/woky-zeta,"1. 採用宅配方式寄送，送貨範圍限台灣本島，外島／離島 運費需另計。,2. 本館為預購商品，預計 8／8 當週開始依訂單順序陸續出貨。,3. 雷雕字體為客製化服務，請於備註欄位填寫【品名＋顏色＋文字樣式＋字型＋雕刻文字】，下單後恕不接受退換貨，請務必再三確認！,4. 物流平日配送時間至 17:00。,5. 為保障彼此之權益，愛料理在收到您的訂單後仍保有決定是否接受訂單及出貨與否之權利。"
小嵐立式美髮吹風機,meekee,3672850,3990,https://market.icook.tw//products/pink-meekee,"品名：小嵐立式美髮吹風機,尺寸：119～148.2cm,材質：ABS、鋁合金,重量：3.45kg,電壓：110V/ 1200W,電線長度：150cm,桿身長度：三節式伸縮調節,產地：中國製造,認證：BSMI、 NCC 合格檢驗（無線遙控器）,<span style=""color: #c0504d;"">貼心提醒：</span>,1. 因商品屬性屬於衛生性商品，無法真的試用。,2. 商品收到後可以拆箱確認（僅限於主機功能部分），請開啟電源確認風量及溫度是否符合需求，過程中先不要組裝以免產生使用痕跡，後續如需申請退貨，商品也須完全恢復原包裝及狀態。,3. 情境圖僅供參考，實際桿身為無刻度設計，請以收到之商品為準。"
