日本 Toffy 復古美型氣炸烤箱,TOFFY,1826340,4990,https://market.icook.tw//products/toffy-airoven,"品名：日本 Toffy 復古美型氣炸烤箱,內容物：主機＋烤盤＋烤架＋集屑盤＋烤網籃＋把手,型號：K-TS5,尺寸：<code>主機</code> W32.5 x D31.5 x H33cm,電線長度：約 1m,重量：4.6kg,電壓：110V／60Hz,功率：1200W,定時：60 分鐘,溫度調節：<code>發酵</code> 40°C／<code>其他模式</code> 60~230°C,功能：氣炸、烘烤、燒烤、慢烤、發酵,材質：<code>主機</code> 不鏽鋼、鋼、玻璃、ABS／<code>烤盤</code> 鋁合金+不沾塗層,產地：日本品牌，日本設計，中國製造,保固：機體原廠 1 年保固,商品驗證識別號碼: R39578,產品責任險：本產品已投保新光產險 3200萬產品責任險"
Driver 甘丹茶壺,Driver,2646253,1080,https://market.icook.tw//products/driverteatop,"品名：Driver 大甘丹茶壺,內容物：大甘丹、防塵蓋,尺寸：Ø12.5xH19 cm／<code>防塵蓋</code> Ø8.8xH1.5 cm,容量：1000ml,材質：304不鏽鋼、高硼矽耐熱玻璃、食品級矽膠圈／<code>防塵蓋</code> PP,耐冷熱：-20～130°C,產地：台灣品牌，台灣設計，台灣製造"
瑞士HULKEN®浩肯包,HULKEN,,2480,https://market.icook.tw//products/hulken,"品名：瑞士 HULKEN®浩肯包,款式：M／L,尺寸：<code>M</code> D38XW30.5XH51cm／<code>L</code> D51XW40.5XH61cm,材質：<code>袋身</code> 聚丙烯、聚乙烯、記憶織物／<code>袋底</code> 回收材料／<code>輪子</code> 不鏽鋼、橡膠,重量：<code>M</code> 1.3kg／<code>L</code> 1.6kg,滾輪數：<code>M</code> 4個／<code>L</code> 5個,提把數：3個,耐重：30 kg,產地：瑞士品牌，瑞士設計，匈牙利製造,貼心提醒：可使用溫水及海綿清潔，請勿放入洗衣機。"
麗克特Cordless迷你無線食物調理機,日本 recolte,641520,990,https://market.icook.tw//products/recolte-cordless,"品名：日本麗克特 Cordless 迷你無線食物調理機,顏色：經典紅、奶油白,尺寸：W10xD10xH15cm,重量：630g,容量：300ml（最大使用容量為 190ml）,材質：<code>本體</code> ABS / <code>杯蓋</code> PP／<code>調理杯</code> 玻璃／<code>刀片</code> 不鏽鋼 / <code>矽膠圈</code> 矽膠,電壓：DC 3.7V／5V／1A,功率：45W／30W,內容物：主機、玻璃調理杯、杯蓋、三刃刀頭、USB充電線、中文操作手冊、商品服務保證卡、7 道精緻食譜,充電時間 : 2.5 小時,使用時間 : 每次約 30 秒，滿電狀態可使用約 30 次。,產地：日本品牌、日本設計、中國生產,責任險：本商品已投保新光產險 3200 萬產品責任險,注意事項 : 請定期幫機器充電循環，避免電池快速老化故障"
小嵐立式美髮吹風機,meekee,3114250,3990,https://market.icook.tw//products/pink-meekee,"品名：小嵐立式美髮吹風機,尺寸：119～148.2cm,材質：ABS、鋁合金,重量：3.45kg,電壓：110V/ 1200W,電線長度：150cm,桿身長度：三節式伸縮調節,產地：中國製造,認證：BSMI、 NCC 合格檢驗（無線遙控器）,<span style=""color: #c0504d;"">貼心提醒：</span>,1. 因商品屬性屬於衛生性商品，無法真的試用。,2. 商品收到後可以拆箱確認（僅限於主機功能部分），請開啟電源確認風量及溫度是否符合需求，過程中先不要組裝以免產生使用痕跡，後續如需申請退貨，商品也須完全恢復原包裝及狀態。,3. 情境圖僅供參考，實際桿身為無刻度設計，請以收到之商品為準。"
KUDI 庫迪 智能廚餘機,KUDI,442370,10990,https://market.icook.tw//products/kudi,"品名：KUDI 庫迪 智能廚餘機,內容物：主機＋2L內桶＋清潔蓋＋清潔刷＋活性碳過濾盒x2+轉接頭＋說明書,尺寸：D30.8xW28.8xH37.9 cm,產地：台灣品牌，中國製造,貼心提醒：攪拌桶內部材質屬特氟龍不沾塗層，不沾塗層較好清洗，但在機器運作中，攪拌刀與廚餘會產生阻力與摩擦，塗層將會產生刮痕或脫落屬正常現象，如買家介意，請斟酌下單。"
美妍小V 4in1溫冷緊緻按摩儀,lisscode,521260,2180,https://market.icook.tw//products/lisscode-smio-v,"品名：美妍小V 4in1溫冷緊緻按摩儀,內容物：主機、充電線、說明書,型號：LB-200,顏色：雲朵白／夕陽粉,尺寸：W94.8×D92×H31mm,溫度設定：42°C／10°C,額定電壓：DC 5V,額定輸入：0.5A,充電方式：Type-C 充電,震動頻率：11000ppm,材質：<code>機身</code> ABS／<code>導頭</code> 鋅合金,重量：156g,產地：台灣品牌，台灣設計，台灣製造"
MAXCELIA 無線秤重食物調理機,maxcelia,809700,2690,https://market.icook.tw//products/maxcelia,"品名：MAXCELIA 無線秤重食物調理機,內容物：主機＋600ml 玻璃調理杯+1200ml 玻璃調理杯+不鏽鋼刀頭x2+剝蒜器x2＋攪拌盤x2＋磨泥盤x2＋刮刀＋USB充電線,型號：MX-0126BS,調理杯容量：600ml／1200ml,尺寸：<code>600ml</code> Φ11.8xH22.5cm／<code>1200ml</code> Φ14.8xH23.8cm,重量：<code>600ml</code> 1.2kg／<code>1200ml</code> 1.52kg,材質：<code>雙層切碎刀頭</code> POM+SUS420／<code>碗蓋</code> PP／<code>600ml、1200ml調理杯</code> 鈉鈣玻璃／<code>攪拌盤、磨泥盤</code> ABS／<code>剝蒜器、碗墊、碗蓋墊圈</code> 矽膠,耐熱溫度：<code>玻璃調理杯</code> 0～50°C,額定秤重範圍：&lt;1.0kg,轉速：1400 轉／分,額定輸入電壓：5V／1A,總額定消耗電功率：120W,電池容量：1500mAh,充電時間：4 小時,連續運作時間：長壓時間不超過 30 秒，每次需間隔 2 分鐘。,產地：台灣品牌，中國製造"
GREENIS 全方位智慧料理機,GREENIS,1400000,25900,https://market.icook.tw//products/greenis,"品名：GREENIS 全方位智慧料理機,內容物：不鏽鋼主鍋＋主鍋上蓋＋玻璃上蓋＋不鏽鋼蒸鍋＋不鏽鋼蒸盤＋不鏽鋼網籃＋量杯蓋＋矽膠刮刀＋四葉刀頭＋蝴蝶刀＋一葉刀頭（炒菜刀頭需額外加購）,尺寸：<code>主機+主鍋組</code> W40 x D19 x H31.5cm／<code>主機+蒸架組</code> W46 x D30 x H44cm／<code>主鍋</code> W25 x D19 x H22.2cm（廣口17cm）／<code>主鍋上蓋</code> W24.5 x D20.5 x H5.5cm／<code>玻璃上蓋</code> W32.5 x D26.5 x H7.5cm／<code>不鏽鋼蒸鍋</code> W35.5 x D25.3 x H9cm／<code>四葉刀頭</code> W13.5 x D13.5 x H9cm／<code>蝴蝶刀</code> W14 x D2.3 x H15cm／<code>量杯蓋</code> W8 x D8 x H6cm／<code>不鏽鋼蒸盤</code> W37 x D27.5 x H4.5cm／<code>不鏽鋼網籃</code> W16 x D16 x H7.5cm／<code>一字刀頭</code> W8 x D4 x H11cm／<code>矽膠刮刀</code> W24 x D5 x H1.2cm,容量：<code>主鍋</code> 2000ml,重量：<code>主機+主鍋</code> 3.8kg／<code>主機+蒸架組</code> 5.5kg／<code>主鍋</code> 1.2kg,額定電壓：110V／60Hz,耗電瓦數：1400W（攪拌 550W／加熱 850W）,攪拌轉速：32000 轉／分鐘,秤重範圍：1~5000g,材質：<code>主鍋</code> SUS 304 不鏽鋼、ABS／<code>主鍋上蓋</code> PP、食品級矽膠／<code>玻璃上蓋</code> SUS 304 不鏽鋼、耐熱玻璃、PA／<code>不鏽鋼蒸鍋+不鏽鋼蒸盤</code>  SUS304不鏽鋼、食品級矽膠、PA／<code>不鏽鋼網籃</code> SUS 304 不鏽鋼／<code>四葉刀頭＋一字刀頭</code> 高碳不鏽鋼、食品級矽膠／<code>蝴蝶刀</code> PA、食品級矽膠／<code>量杯蓋</code> PP／<code>矽膠刮刀</code> 食品級矽膠／<code>炒菜刀頭</code> 高碳不鏽鋼、食品級矽膠,耐熱：<code>主鍋</code> -25～105°C／<code>蝴蝶刀</code> -40～220°C／<code>矽膠刮刀</code> -40～220°C,產地：歐洲品牌，中國製造，台灣監製"
法國 THOMSON 智能美型製麵包機,法國THOMSON,,2690,https://market.icook.tw//products/bread,"品名：法國THOMSON 全自動復古美型製麵包機,內容物：麵包桶、攪拌棒、電線、量杯、量匙、取物鉤子、說明書、保證書、麵包機食譜,型號：TM-SAB03M,顏色：白,尺寸：W29xD21xH23.8 cm,容量：400g、600g,重量：3kg,功率：400W,電壓：110V／60Hz,功能菜單：19 項菜單、3 種烤色設定,預約時間：15 小時,產地：法國品牌，中國製造"
